Order_ID,Order_Date,Customer_ID,Region,Category,Product,Sales,Quantity,Discount,Profit
750,2025-01-19,1071,West,Furniture,Shirt,301.7,3,0.04,31.62
751,2025-01-20,1075,East,Electronics,Chair,139.67,4,0.06,27.18
752,2025-01-21,1023,East,Electronics,Table,334.36,3,0.07,80.07
753,2025-01-22,1027,South,Electronics,Table,409.32,2,0.09,57.33
754,2025-01-23,1007,East,Furniture,Shirt,391.23,4,0.19,36.31
755,2025-01-24,1091,South,Furniture,Table,382.82,3,0.18,83.74
756,2025-01-25,1035,East,Clothing,Shirt,101.98,1,0.21,17.51
757,2025-01-26,1089,North,Furniture,Table,53.31,2,0.11,7.69
758,2025-01-27,1007,South,Clothing,Table,352.48,1,0.25,45.46
759,2025-01-28,1057,East,Clothing,Shirt,190.49,4,0.06,18.1
760,2025-01-29,1059,West,Furniture,Phone,221.85,1,0.14,39.44
761,2025-01-30,1049,East,Clothing,Table,25.26,3,0.24,2.68
762,2025-01-31,1027,West,Furniture,Chair,137.19,3,0.05,38.96
763,2025-02-01,1091,West,Clothing,Phone,26.5,4,0.03,4.37
764,2025-02-02,1040,North,Furniture,Shirt,440.8,1,0.27,55.18
765,2025-02-03,1099,South,Furniture,Phone,129.26,4,0.1,22.27
766,2025-02-04,1063,East,Clothing,Laptop,283.1,1,0.21,62.44
767,2025-02-05,1026,North,Electronics,Laptop,29.1,2,0.01,7.21
768,2025-02-06,1062,East,Clothing,Table,336.76,3,0.21,43.31
769,2025-02-07,1016,West,Furniture,Table,168.28,4,0.09,35.17
770,2025-02-08,1072,South,Electronics,Chair,449.98,2,0.02,86.68
771,2025-02-09,1032,East,Clothing,Phone,445.18,2,0.18,63.19
772,2025-02-10,1083,East,Clothing,Laptop,169.39,4,0.07,15.45
773,2025-02-11,1076,West,Clothing,Table,451.47,4,0.12,65.94
774,2025-02-12,1091,East,Electronics,Phone,498.12,2,0.02,54.41
775,2025-02-13,1028,East,Furniture,Table,414.45,1,0.04,110.89
776,2025-02-14,1012,West,Clothing,Table,423.99,2,0.09,51.64
777,2025-02-15,1045,North,Clothing,Laptop,132.01,4,0.03,36.89
778,2025-02-16,1034,West,Clothing,Laptop,292.58,2,0.27,39.14
779,2025-02-17,1005,North,Clothing,Table,42.96,1,0.0,8.93
780,2025-02-18,1081,South,Clothing,Shirt,56.51,3,0.15,8.92
781,2025-02-19,1068,North,Furniture,Table,499.46,3,0.04,39.48
782,2025-02-20,1046,North,Furniture,Table,170.05,2,0.09,22.28
783,2025-02-21,1024,South,Clothing,Chair,376.61,1,0.28,20.28
784,2025-02-22,1065,North,Electronics,Chair,405.27,3,0.05,79.21
785,2025-02-23,1009,West,Furniture,Chair,430.43,2,0.29,49.42
786,2025-02-24,1055,North,Electronics,Shirt,498.84,2,0.06,114.65
787,2025-02-25,1029,South,Furniture,Shirt,128.33,1,0.22,10.52
788,2025-02-26,1004,West,Clothing,Table,29.77,4,0.16,2.28
789,2025-02-27,1032,South,Furniture,Chair,211.48,2,0.27,23.4
790,2025-02-28,1064,South,Clothing,Shirt,73.74,4,0.17,17.24
791,2025-03-01,1017,East,Furniture,Laptop,20.99,4,0.16,4.01
792,2025-03-02,1095,East,Clothing,Table,186.61,3,0.06,27.14
793,2025-03-03,1048,South,Clothing,Phone,394.03,4,0.05,67.12
794,2025-03-04,1010,South,Clothing,Table,287.43,1,0.27,14.91
795,2025-03-05,1084,South,Clothing,Phone,163.26,3,0.1,43.51
796,2025-03-06,1025,East,Electronics,Chair,330.63,3,0.11,63.74
797,2025-03-07,1062,East,Clothing,Phone,123.69,3,0.23,11.56
798,2025-03-08,1088,North,Electronics,Chair,17.05,2,0.1,3.01
799,2025-03-09,1085,North,Electronics,Laptop,384.53,2,0.29,21.12
800,2025-03-10,1058,South,Clothing,Phone,315.63,4,0.22,71.75
801,2025-03-11,1026,West,Electronics,Table,383.53,3,0.18,29.47
802,2025-03-12,1048,West,Furniture,Chair,29.08,3,0.26,4.56
803,2025-03-13,1076,East,Clothing,Table,420.19,1,0.01,46.33
804,2025-03-14,1032,East,Electronics,Shirt,313.57,4,0.08,66.18
805,2025-03-15,1097,East,Clothing,Chair,286.06,1,0.14,60.08
806,2025-03-16,1098,South,Clothing,Phone,316.06,4,0.07,64.18
807,2025-03-17,1000,West,Clothing,Chair,433.57,4,0.22,68.86
808,2025-03-18,1020,North,Electronics,Table,297.6,2,0.28,58.52
809,2025-03-19,1054,South,Furniture,Laptop,294.67,2,0.13,17.86
810,2025-03-20,1005,North,Furniture,Chair,495.43,1,0.1,59.18
811,2025-03-21,1091,North,Electronics,Phone,380.8,4,0.29,30.3
812,2025-03-22,1080,South,Clothing,Shirt,226.72,3,0.13,58.58
813,2025-03-23,1068,North,Electronics,Laptop,356.62,2,0.15,44.66
814,2025-03-24,1094,West,Electronics,Shirt,200.72,3,0.11,41.65
815,2025-03-25,1004,North,Electronics,Chair,122.15,1,0.27,19.72
816,2025-03-26,1002,West,Clothing,Table,302.46,2,0.17,25.86
817,2025-03-27,1052,West,Electronics,Table,464.81,2,0.23,39.28
818,2025-03-28,1022,West,Clothing,Phone,465.28,4,0.24,42.55
819,2025-03-29,1052,East,Electronics,Table,177.53,1,0.1,24.41
820,2025-03-30,1036,North,Furniture,Laptop,268.56,4,0.13,25.37
821,2025-03-31,1073,South,Electronics,Table,113.7,2,0.25,4.68
822,2025-04-01,1073,South,Electronics,Phone,497.86,1,0.11,119.57
823,2025-04-02,1082,North,Furniture,Chair,490.75,2,0.24,108.68
824,2025-04-03,1016,East,Clothing,Chair,328.26,1,0.28,32.0
825,2025-04-04,1084,East,Clothing,Table,404.16,2,0.19,44.07
826,2025-04-05,1077,West,Electronics,Shirt,360.4,3,0.22,14.55
827,2025-04-06,1072,North,Furniture,Chair,300.65,3,0.24,50.28
828,2025-04-07,1000,North,Clothing,Table,36.14,4,0.25,6.95
829,2025-04-08,1050,South,Electronics,Phone,232.83,3,0.12,17.75
830,2025-04-09,1044,North,Furniture,Table,340.65,2,0.02,30.02
831,2025-04-10,1076,East,Clothing,Chair,341.99,2,0.12,74.49
832,2025-04-11,1003,North,Clothing,Phone,192.83,3,0.2,31.48
833,2025-04-12,1061,South,Furniture,Table,471.43,4,0.14,24.82
834,2025-04-13,1064,West,Furniture,Laptop,92.0,3,0.22,14.76
835,2025-04-14,1031,South,Furniture,Phone,255.18,1,0.11,28.9
836,2025-04-15,1033,South,Furniture,Laptop,348.53,1,0.19,40.14
837,2025-04-16,1091,West,Electronics,Shirt,351.6,1,0.06,80.13
838,2025-04-17,1094,South,Furniture,Phone,327.83,3,0.22,64.63
839,2025-04-18,1071,South,Clothing,Laptop,144.89,3,0.16,18.27
840,2025-04-19,1038,North,Clothing,Chair,86.54,3,0.06,23.33
841,2025-04-20,1025,North,Electronics,Chair,321.61,1,0.09,44.37
842,2025-04-21,1033,West,Clothing,Shirt,303.66,4,0.22,57.55
843,2025-04-22,1053,North,Clothing,Phone,97.88,2,0.14,14.39
844,2025-04-23,1002,North,Furniture,Phone,355.52,3,0.06,91.7
845,2025-04-24,1049,South,Clothing,Phone,233.03,4,0.29,45.82
846,2025-04-25,1011,East,Electronics,Shirt,337.2,2,0.21,19.14
847,2025-04-26,1064,North,Furniture,Phone,420.31,2,0.29,84.79
848,2025-04-27,1053,East,Furniture,Chair,93.17,2,0.13,20.78
849,2025-04-28,1004,North,Electronics,Laptop,19.38,4,0.14,4.13
850,2025-04-29,1093,North,Furniture,Chair,391.76,4,0.27,28.66
851,2025-04-30,1093,West,Furniture,Chair,308.75,1,0.16,65.17
852,2025-05-01,1056,West,Electronics,Laptop,352.82,4,0.21,73.18
853,2025-05-02,1016,West,Furniture,Chair,420.7,4,0.08,47.33
854,2025-05-03,1046,East,Electronics,Shirt,403.38,4,0.13,101.09
855,2025-05-04,1022,South,Electronics,Laptop,480.85,2,0.04,28.83
856,2025-05-05,1078,North,Clothing,Chair,272.61,3,0.06,22.42
857,2025-05-06,1084,North,Clothing,Table,249.36,1,0.0,45.98
858,2025-05-07,1013,North,Furniture,Chair,206.92,3,0.01,39.73
859,2025-05-08,1065,East,Furniture,Shirt,85.31,3,0.29,12.8
860,2025-05-09,1074,West,Electronics,Phone,290.58,4,0.07,14.66
861,2025-05-10,1050,South,Furniture,Chair,145.74,1,0.2,33.82
862,2025-05-11,1037,East,Electronics,Phone,461.44,3,0.25,21.16
863,2025-05-12,1063,West,Electronics,Table,295.76,3,0.17,21.05
864,2025-05-13,1097,East,Furniture,Chair,300.49,1,0.05,15.27
865,2025-05-14,1037,South,Electronics,Laptop,183.91,4,0.22,27.5
866,2025-05-15,1049,West,Clothing,Phone,35.47,3,0.18,8.23
867,2025-05-16,1097,East,Furniture,Table,25.55,2,0.22,4.31
868,2025-05-17,1081,South,Clothing,Laptop,217.43,3,0.23,42.8
869,2025-05-18,1029,North,Furniture,Laptop,51.44,2,0.29,1.95
870,2025-05-19,1078,South,Electronics,Laptop,307.36,4,0.17,47.32
871,2025-05-20,1090,North,Furniture,Laptop,441.68,3,0.1,65.55
872,2025-05-21,1050,East,Clothing,Chair,442.63,1,0.19,62.65
873,2025-05-22,1062,West,Electronics,Chair,332.93,1,0.02,22.2
874,2025-05-23,1097,West,Furniture,Chair,113.5,3,0.27,18.32
875,2025-05-24,1051,East,Furniture,Table,432.87,4,0.04,73.06
876,2025-05-25,1037,West,Furniture,Table,444.19,4,0.1,96.46
877,2025-05-26,1096,West,Clothing,Table,106.36,1,0.24,13.85
878,2025-05-27,1087,North,Clothing,Shirt,371.34,3,0.18,26.6
879,2025-05-28,1078,East,Furniture,Table,150.39,4,0.12,28.07
880,2025-05-29,1029,South,Electronics,Chair,403.29,1,0.14,32.29
881,2025-05-30,1050,North,Electronics,Chair,498.65,2,0.26,98.93
882,2025-05-31,1080,East,Clothing,Shirt,24.71,3,0.1,4.52
883,2025-06-01,1004,North,Electronics,Shirt,449.71,2,0.26,29.72
884,2025-06-02,1028,South,Clothing,Table,315.09,2,0.03,88.81
885,2025-06-03,1003,South,Furniture,Phone,486.96,4,0.23,67.34
886,2025-06-04,1009,East,Clothing,Shirt,237.85,4,0.25,12.17
887,2025-06-05,1055,South,Clothing,Laptop,425.22,4,0.05,83.5
888,2025-06-06,1016,North,Furniture,Chair,40.57,3,0.13,4.0
889,2025-06-07,1073,South,Electronics,Laptop,174.29,2,0.05,41.55
890,2025-06-08,1016,North,Clothing,Chair,42.84,3,0.21,8.61
891,2025-06-09,1083,North,Clothing,Chair,487.92,4,0.16,120.8
892,2025-06-10,1087,South,Furniture,Shirt,410.32,2,0.19,58.32
893,2025-06-11,1068,East,Electronics,Shirt,427.75,3,0.06,65.84
894,2025-06-12,1033,West,Clothing,Laptop,469.6,3,0.06,105.22
895,2025-06-13,1005,South,Furniture,Chair,51.7,1,0.01,4.25
896,2025-06-14,1052,North,Clothing,Laptop,198.94,3,0.1,33.43
897,2025-06-15,1065,North,Furniture,Phone,44.81,4,0.17,6.94
898,2025-06-16,1076,South,Electronics,Laptop,113.29,3,0.26,6.07
899,2025-06-17,1042,East,Electronics,Table,122.39,2,0.2,15.13
900,2025-06-18,1074,East,Electronics,Laptop,239.86,3,0.13,54.95
901,2025-06-19,1022,North,Electronics,Table,141.6,1,0.29,26.55
902,2025-06-20,1054,North,Clothing,Table,59.48,2,0.22,3.47
903,2025-06-21,1079,East,Clothing,Table,92.07,2,0.28,4.82
904,2025-06-22,1094,West,Electronics,Phone,82.17,1,0.16,7.98
905,2025-06-23,1074,South,Electronics,Laptop,486.81,4,0.08,120.34
906,2025-06-24,1015,North,Electronics,Laptop,382.05,2,0.02,30.79
907,2025-06-25,1007,North,Clothing,Phone,484.2,4,0.22,86.87
908,2025-06-26,1003,East,Electronics,Chair,225.47,2,0.04,16.3
909,2025-06-27,1003,South,Electronics,Shirt,146.4,2,0.09,27.42
910,2025-06-28,1055,East,Electronics,Laptop,401.16,4,0.16,46.85
911,2025-06-29,1024,South,Furniture,Shirt,169.86,2,0.17,34.86
912,2025-06-30,1066,South,Electronics,Phone,156.7,4,0.18,13.93
913,2025-07-01,1095,South,Furniture,Chair,123.93,1,0.05,24.7
914,2025-07-02,1066,North,Furniture,Chair,73.54,4,0.11,7.13
915,2025-07-03,1026,West,Electronics,Chair,135.67,1,0.19,25.1
916,2025-07-04,1092,East,Furniture,Phone,184.11,2,0.29,35.09
917,2025-07-05,1031,West,Electronics,Table,340.26,4,0.22,21.68
918,2025-07-06,1049,East,Clothing,Table,40.66,2,0.28,7.81
919,2025-07-07,1060,South,Clothing,Shirt,113.15,4,0.23,17.29
920,2025-07-08,1050,North,Clothing,Table,406.42,1,0.18,27.25
921,2025-07-09,1018,West,Clothing,Table,81.99,1,0.06,12.09
922,2025-07-10,1020,North,Furniture,Chair,177.9,4,0.2,12.84
923,2025-07-11,1004,East,Electronics,Chair,433.68,1,0.19,79.07
924,2025-07-12,1081,North,Electronics,Shirt,85.91,2,0.18,16.89
925,2025-07-13,1091,North,Electronics,Laptop,50.54,2,0.15,3.28
926,2025-07-14,1041,West,Clothing,Shirt,247.42,3,0.16,36.69
927,2025-07-15,1060,South,Clothing,Shirt,158.19,1,0.1,36.11
928,2025-07-16,1021,North,Electronics,Phone,286.07,2,0.16,68.25
929,2025-07-17,1020,South,Clothing,Phone,403.86,4,0.06,67.72
930,2025-07-18,1069,East,Electronics,Shirt,77.2,1,0.24,16.87
931,2025-07-19,1000,North,Electronics,Shirt,294.54,2,0.06,50.92
932,2025-07-20,1004,West,Electronics,Shirt,257.7,1,0.03,37.13
933,2025-07-21,1011,East,Electronics,Table,80.6,4,0.13,18.38
934,2025-07-22,1089,East,Electronics,Phone,315.76,2,0.2,43.76
935,2025-07-23,1045,West,Electronics,Shirt,144.08,3,0.13,21.06
936,2025-07-24,1033,North,Electronics,Chair,249.04,3,0.08,39.54
937,2025-07-25,1048,North,Clothing,Chair,50.31,1,0.17,10.93
938,2025-07-26,1077,East,Electronics,Table,235.2,4,0.1,54.61
939,2025-07-27,1089,North,Electronics,Table,160.17,2,0.28,17.4
940,2025-07-28,1044,South,Clothing,Laptop,412.97,4,0.28,39.64
941,2025-07-29,1026,West,Clothing,Laptop,37.92,2,0.15,5.58
942,2025-07-30,1072,South,Clothing,Laptop,215.12,1,0.1,37.4
943,2025-07-31,1025,North,Electronics,Table,234.63,2,0.22,20.06
944,2025-08-01,1046,East,Furniture,Table,365.25,4,0.01,89.85
945,2025-08-02,1085,West,Furniture,Table,291.4,4,0.14,43.01
946,2025-08-03,1055,North,Clothing,Chair,336.93,1,0.1,40.49
947,2025-08-04,1093,North,Furniture,Table,390.75,4,0.28,21.58
948,2025-08-05,1062,East,Clothing,Chair,432.48,2,0.0,47.45
949,2025-08-06,1047,East,Electronics,Laptop,163.8,1,0.17,39.06
950,2025-08-07,1060,South,Furniture,Laptop,273.63,2,0.22,26.95
951,2025-08-08,1080,West,Electronics,Laptop,421.65,4,0.15,33.05
952,2025-08-09,1025,West,Furniture,Shirt,494.83,1,0.03,79.28
953,2025-08-10,1035,East,Electronics,Shirt,445.86,2,0.29,40.13
954,2025-08-11,1000,South,Furniture,Phone,192.02,4,0.16,9.48
955,2025-08-12,1007,West,Electronics,Phone,105.63,4,0.18,11.33
956,2025-08-13,1098,East,Electronics,Phone,249.8,3,0.07,43.22
957,2025-08-14,1051,North,Furniture,Shirt,373.4,4,0.15,59.65
958,2025-08-15,1078,West,Electronics,Shirt,251.36,2,0.13,30.43
959,2025-08-16,1046,South,Electronics,Phone,246.76,1,0.02,39.13
960,2025-08-17,1055,South,Electronics,Phone,420.73,3,0.03,118.91
961,2025-08-18,1085,South,Furniture,Table,187.09,4,0.25,20.25
962,2025-08-19,1013,North,Furniture,Phone,431.3,4,0.07,45.95
963,2025-08-20,1089,West,Electronics,Table,209.33,4,0.06,21.82
964,2025-08-21,1027,West,Electronics,Chair,170.83,2,0.15,23.88
965,2025-08-22,1086,North,Furniture,Shirt,232.46,3,0.23,42.94
966,2025-08-23,1077,West,Furniture,Phone,383.6,2,0.02,38.16
967,2025-08-24,1087,North,Electronics,Shirt,71.74,3,0.17,13.54
968,2025-08-25,1001,North,Electronics,Shirt,106.25,1,0.04,5.64
969,2025-08-26,1025,North,Electronics,Shirt,476.21,2,0.01,72.95
970,2025-08-27,1013,South,Clothing,Chair,95.99,2,0.02,22.95
971,2025-08-28,1058,West,Furniture,Laptop,288.19,1,0.25,29.11
972,2025-08-29,1055,North,Clothing,Phone,293.86,3,0.04,53.86
973,2025-08-30,1006,West,Furniture,Laptop,249.92,4,0.01,25.05
974,2025-08-31,1002,South,Furniture,Laptop,325.93,1,0.13,66.78
975,2025-09-01,1022,North,Furniture,Laptop,122.62,4,0.25,5.8
976,2025-09-02,1017,East,Furniture,Shirt,280.8,4,0.08,67.98
977,2025-09-03,1037,South,Furniture,Table,192.36,1,0.13,16.66
978,2025-09-04,1098,East,Furniture,Shirt,334.22,3,0.01,88.87
979,2025-09-05,1014,West,Furniture,Shirt,79.2,4,0.13,9.52
980,2025-09-06,1063,West,Clothing,Laptop,289.73,1,0.17,55.47
981,2025-09-07,1088,South,Electronics,Shirt,100.78,2,0.17,10.86
982,2025-09-08,1027,West,Electronics,Laptop,146.54,2,0.1,36.46
983,2025-09-09,1073,East,Clothing,Table,117.17,2,0.09,8.71
984,2025-09-10,1038,North,Clothing,Phone,99.59,1,0.03,9.14
985,2025-09-11,1056,North,Clothing,Laptop,414.6,2,0.11,63.93
986,2025-09-12,1016,North,Clothing,Table,150.0,4,0.03,10.26
987,2025-09-13,1085,South,Furniture,Phone,464.29,2,0.23,35.39
988,2025-09-14,1089,West,Electronics,Chair,485.26,2,0.29,98.52
989,2025-09-15,1043,East,Furniture,Laptop,289.92,4,0.29,60.54
990,2025-09-16,1024,West,Electronics,Laptop,80.07,2,0.26,8.54
991,2025-09-17,1016,West,Electronics,Chair,193.53,4,0.18,44.56
992,2025-09-18,1012,West,Clothing,Chair,400.89,2,0.21,58.97
993,2025-09-19,1083,North,Furniture,Laptop,190.02,4,0.09,20.31
994,2025-09-20,1024,East,Clothing,Chair,52.64,2,0.19,9.62
995,2025-09-21,1067,East,Furniture,Shirt,282.82,4,0.14,52.23
996,2025-09-22,1009,West,Electronics,Phone,424.11,1,0.14,108.43
997,2025-09-23,1066,North,Clothing,Phone,400.0,4,0.23,35.81
998,2025-09-24,1017,North,Clothing,Phone,95.81,2,0.08,19.22
999,2025-09-25,1099,East,Electronics,Shirt,339.65,2,0.1,19.26
1000,2025-09-26,1085,North,Electronics,Chair,118.05,3,0.28,6.66
